Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF
8436,2,303.6,312.4,1504,49.5,109,0,0,0,0,0
3939,1,303.5,312.3,1946,21.1,112,0,0,0,0,0
3940,1,303.5,312.1,1326,55.7,114,0,0,0,0,0
8437,2,303.6,312.3,1915,22.3,116,0,0,0,0,0
3941,1,303.6,312.3,1451,43.4,119,0,0,0,0,0
8438,2,303.5,312.3,1624,34.8,121,0,0,0,0,0
3942,1,303.6,312.4,1781,28.7,124,0,0,0,0,0
3943,1,303.6,312.5,1345,54.1,126,0,0,0,0,0
3944,1,303.6,312.4,1418,46.0,128,0,0,0,0,0
3945,1,303.7,312.4,1718,26.5,130,0,0,0,0,0
8439,2,303.7,312.4,1631,28.5,132,0,0,0,0,0
3946,1,303.7,312.4,1513,40.1,135,0,0,0,0,0
3947,1,303.7,312.4,1316,59.3,137,0,0,0,0,0
8440,2,303.7,312.4,1474,38.8,139,0,0,0,0,0
3948,1,303.8,312.5,1619,30.9,142,0,0,0,0,0
3949,1,303.7,312.4,1702,31.2,144,0,0,0,0,0
8441,2,303.7,312.4,1540,37.4,146,0,0,0,0,0
8442,2,303.7,312.4,1546,33.7,149,0,0,0,0,0
3950,1,303.7,312.4,1348,51.0,152,0,0,0,0,0
491,0,303.7,312.5,1520,35.6,154,0,0,0,0,0
8443,2,303.8,312.6,1527,41.9,159,0,0,0,0,0
8444,2,303.8,312.6,1406,47.1,162,0,0,0,0,0
3951,1,303.7,312.5,1462,46.2,165,0,0,0,0,0
8445,2,303.8,312.6,1684,29.3,167,0,0,0,0,0
492,0,303.8,312.5,1655,28.0,170,0,0,0,0,0
493,0,303.8,312.5,1748,25.1,175,0,0,0,0,0
3952,1,303.8,312.5,1372,45.7,180,0,0,0,0,0
3953,1,303.7,312.5,1481,33.3,182,0,0,0,0,0
3954,1,303.7,312.4,1512,39.2,184,0,0,0,0,0
3955,1,303.7,312.5,1632,36.6,186,0,0,0,0,0
3956,1,303.7,312.4,1525,43.9,188,0,0,0,0,0
8446,2,303.7,312.3,1756,26.4,190,0,0,0,0,0
3957,1,303.7,312.3,1922,23.1,193,0,0,0,0,0
8447,2,303.8,312.5,1448,44.3,195,0,0,0,0,0
494,0,303.8,312.5,1447,46.6,198,0,0,0,0,0
8448,2,303.8,312.4,1597,33.4,203,0,0,0,0,0
8449,2,303.7,312.4,1642,32.3,206,0,0,0,0,0
495,0,303.8,312.5,1525,38.0,209,0,0,0,0,0
496,0,303.6,312.4,1460,53.7,214,0,0,0,0,0
3958,1,303.6,312.3,2168,17.7,219,0,0,0,0,0
3959,1,303.6,312.4,1388,41.9,221,0,0,0,0,0
8450,2,303.6,312.3,1630,32.4,223,0,0,0,0,0
3960,1,303.6,312.3,1616,29.3,226,0,0,0,0,0
3961,1,303.6,312.4,2232,16.8,0,0,0,0,0,0
497,0,303.6,312.4,1480,50.7,2,0,0,0,0,0
3962,1,303.6,312.4,1363,53.1,7,0,0,0,0,0
498,0,303.6,312.4,1436,45.6,9,0,0,0,0,0
8451,2,303.6,312.5,1607,33.7,14,0,0,0,0,0
8452,2,303.6,312.5,1459,48.2,17,0,0,0,0,0
3963,1,303.5,312.4,1481,43.7,20,0,0,0,0,0
8453,2,303.5,312.4,1606,31.7,22,0,0,0,0,0
3964,1,303.5,312.3,1681,29.8,25,0,0,0,0,0
3965,1,303.5,312.2,1511,37.1,27,0,0,0,0,0
8454,2,303.5,312.3,1593,35.2,29,0,0,0,0,0
8455,2,303.5,312.3,1532,41.7,32,0,0,0,0,0
499,0,303.5,312.3,1386,49.0,35,0,0,0,0,0
500,0,303.4,312.3,1769,27.9,40,0,0,0,0,0
8456,2,303.4,312.2,1561,38.2,45,0,0,0,0,0
3966,1,303.3,312.2,1457,40.7,48,0,0,0,0,0
3967,1,303.3,312.2,1506,40.0,50,0,0,0,0,0
3968,1,303.4,312.2,1337,69.4,52,0,0,1,0,0
3969,1,303.4,312.3,1287,54.8,54,0,0,0,0,0
8457,2,303.4,312.2,1615,35.7,56,0,0,0,0,0
8458,2,303.4,312.2,1972,23.5,59,0,0,0,0,0
501,0,303.4,312.3,1522,42.1,62,0,0,0,0,0
3970,1,303.4,312.3,1680,30.6,67,0,0,0,0,0
3971,1,303.4,312.3,1502,36.0,69,0,0,0,0,0
8459,2,303.5,312.3,1543,33.3,71,0,0,0,0,0
3972,1,303.5,312.3,1584,35.2,74,0,0,0,0,0
3973,1,303.5,312.4,1340,44.5,76,0,0,0,0,0
3974,1,303.4,312.3,1663,33.9,78,0,0,0,0,0
8460,2,303.3,312.1,1693,30.0,80,0,0,0,0,0
3975,1,303.3,312.1,1418,44.7,83,0,0,0,0,0
502,0,303.4,312.2,1554,36.8,85,0,0,0,0,0
3976,1,303.4,312.2,1580,35.8,90,0,0,0,0,0
3977,1,303.4,312.3,1479,42.8,92,0,0,0,0,0
3978,1,303.5,312.4,1284,70.6,94,0,0,1,0,0
3979,1,303.4,312.3,1540,38.7,96,0,0,0,0,0
8461,2,303.5,312.4,1606,30.1,98,0,0,0,0,0
3980,1,303.6,312.5,1286,62.4,101,0,0,0,0,0
3981,1,303.6,312.6,1502,39.5,103,0,0,0,0,0
8462,2,303.6,312.7,1699,31.5,105,0,0,0,0,0
3982,1,303.5,312.6,1602,34.2,108,0,0,0,0,0
503,0,303.6,312.6,1436,42.0,110,0,0,0,0,0
8463,2,303.6,312.7,1765,27.5,115,0,0,0,0,0
3983,1,303.6,312.7,1418,44.1,118,0,0,0,0,0
8464,2,303.7,312.7,1669,31.7,120,0,0,0,0,0
3984,1,303.7,312.7,1395,53.9,123,0,0,0,0,0
8465,2,303.8,312.7,1500,41.7,125,0,0,0,0,0
8466,2,303.8,312.7,1555,33.4,128,0,0,0,0,0
8467,2,303.8,312.7,1919,20.2,131,0,0,0,0,0
3985,1,303.8,312.7,1596,36.6,134,0,0,0,0,0
8468,2,303.8,312.7,1374,53.6,136,0,0,0,0,0
3986,1,303.7,312.5,1670,26.1,139,0,0,0,0,0
3987,1,303.7,312.6,1702,29.1,141,0,0,0,0,0
8469,2,303.8,312.5,1366,45.1,143,0,0,0,0,0
8470,2,303.8,312.5,2344,15.2,146,0,0,0,0,0
8471,2,303.8,312.6,1768,23.9,149,0,0,0,0,0
3988,1,303.8,312.5,1523,47.0,152,0,0,0,0,0
3989,1,303.8,312.6,1735,25.9,154,0,0,0,0,0
3990,1,303.9,312.7,1339,62.3,156,0,0,0,0,0
3991,1,303.9,312.7,1800,24.3,158,0,0,0,0,0
8472,2,304.0,312.7,1456,51.2,160,0,0,0,0,0
3992,1,303.9,312.7,1789,24.4,163,0,0,0,0,0
3993,1,303.9,312.7,1602,33.9,165,0,0,0,0,0
8473,2,303.8,312.7,1364,49.3,167,0,0,0,0,0
3994,1,303.8,312.6,1793,28.1,170,0,0,0,0,0
3995,1,303.9,312.6,1426,53.4,172,0,0,0,0,0
8474,2,303.9,312.7,1485,43.3,174,0,0,0,0,0
3996,1,303.9,312.7,1528,38.4,177,0,0,0,0,0
3997,1,303.8,312.6,1565,36.0,179,0,0,0,0,0
3998,1,303.8,312.7,1838,27.8,181,0,0,0,0,0
504,0,303.8,312.6,1811,24.9,183,0,0,0,0,0
3999,1,303.8,312.7,1461,38.2,188,0,0,0,0,0
4000,1,303.8,312.7,1414,41.7,190,0,0,0,0,0
4001,1,303.7,312.7,1426,45.5,192,0,0,0,0,0
4002,1,303.7,312.7,1359,56.8,194,0,0,0,1,0
4003,1,303.7,312.7,1540,44.8,196,0,0,0,0,0
4004,1,303.6,312.7,1429,47.7,198,0,0,0,0,0
8475,2,303.7,312.7,1612,36.3,200,0,0,0,0,0
8476,2,303.7,312.8,1685,31.8,203,0,0,0,0,0
8477,2,303.7,312.8,1558,37.7,206,0,0,0,0,0
4005,1,303.7,313.0,1811,24.3,209,0,0,0,0,0
4006,1,303.8,313.1,1869,25.8,211,0,0,0,0,0
4007,1,303.8,313.1,1256,58.7,213,0,0,0,1,0
8478,2,303.8,313.0,1789,23.5,215,0,0,0,0,0
4008,1,303.7,312.9,1502,40.5,0,0,0,0,0,0
8479,2,303.7,313.0,1303,54.4,2,0,0,0,0,0
4009,1,303.8,313.1,2497,13.0,5,0,0,1,0,0
4010,1,303.9,313.2,1499,37.4,7,0,0,0,0,0
4011,1,303.9,313.2,1393,46.5,9,0,0,0,0,0
8480,2,303.9,313.0,1475,41.0,11,0,0,0,0,0
4012,1,303.8,312.9,1573,34.6,14,0,0,0,0,0
4013,1,303.8,312.9,1819,23.7,16,0,0,0,0,0
8481,2,303.5,312.6,1642,29.4,18,0,0,0,0,0
4014,1,303.6,312.6,1540,39.8,21,0,0,0,0,0
8482,2,303.6,312.8,1400,43.2,23,0,0,0,0,0
8483,2,303.6,312.8,2659,11.4,26,0,0,1,0,0
8484,2,303.6,312.8,1825,25.2,29,0,0,0,0,0
8485,2,303.7,312.9,1532,41.3,32,0,0,0,0,0
4015,1,303.7,312.8,1832,23.6,35,0,0,0,0,0
8486,2,303.6,312.7,2174,17.6,37,0,0,0,0,0
4016,1,303.7,312.8,1627,31.7,40,0,0,0,0,0
4017,1,303.7,312.8,1437,51.3,42,0,0,0,0,0
4018,1,303.7,312.8,1364,46.3,44,0,0,0,0,0
8487,2,303.7,312.9,1444,52.7,46,0,0,0,0,0
8488,2,303.7,312.8,1366,47.3,49,0,0,0,0,0
4019,1,303.8,312.9,1442,48.3,52,0,0,0,0,0
505,0,303.7,312.8,1488,42.8,54,0,0,0,0,0
4020,1,303.7,312.8,1523,40.7,59,0,0,0,0,0
4021,1,303.7,312.8,1543,38.3,61,0,0,0,0,0
8489,2,303.7,312.8,1634,33.8,63,0,0,0,0,0
8490,2,303.8,312.9,1815,27.8,66,0,0,0,0,0
8491,2,303.8,312.9,1594,35.2,69,0,0,0,0,0
4022,1,303.8,313.0,1452,38.6,72,0,0,0,0,0
4023,1,303.9,313.0,1759,28.4,74,0,0,0,0,0
4024,1,303.9,313.0,1408,47.5,76,0,0,0,0,0
4025,1,303.9,313.0,1483,45.0,78,0,0,0,0,0
8492,2,303.9,313.0,1620,36.6,80,0,0,0,0,0
8493,2,304.0,313.1,1466,39.5,83,0,0,0,0,0
4026,1,304.1,313.1,1556,36.3,86,0,0,0,0,0
4027,1,304.0,313.0,1350,61.1,88,0,0,0,0,0
4028,1,304.0,313.1,1404,47.1,90,0,0,0,0,0
8494,2,304.0,313.0,1575,34.5,92,0,0,0,0,0
4029,1,303.9,313.1,1639,29.0,95,0,0,0,0,0
8495,2,303.9,313.1,1473,42.8,97,0,0,0,0,0
4030,1,303.9,313.2,1481,40.0,100,0,0,0,0,0
4031,1,304.0,313.3,1294,54.6,102,0,0,0,0,0
8496,2,303.9,313.2,1630,29.3,104,0,0,0,0,0
8497,2,303.9,313.2,1624,39.8,107,0,0,0,0,0
8498,2,303.9,313.1,1437,48.3,110,0,0,0,0,0
8499,2,303.8,313.0,1514,45.0,113,0,0,0,0,0
8500,2,304.0,313.1,1694,31.4,116,0,0,0,0,0
4032,1,304.0,313.1,1564,50.9,119,0,0,0,0,0
8501,2,303.9,313.1,1514,41.1,121,0,0,0,0,0
8502,2,304.0,313.2,1500,40.6,124,0,0,0,0,0
4033,1,304.0,313.2,1615,37.8,127,0,0,0,0,0
8503,2,304.1,313.2,1586,41.1,129,0,0,0,0,0
4034,1,304.1,313.3,1732,28.5,132,0,0,0,0,0
506,0,304.1,313.3,1689,32.5,134,0,0,0,0,0
507,0,304.1,313.2,1586,34.6,139,0,0,0,0,0
4035,1,304.0,313.2,1314,47.1,144,0,0,0,0,0
4036,1,304.1,313.2,1569,35.8,146,0,0,0,0,0
4037,1,304.1,313.2,1468,39.4,148,0,0,0,0,0
4038,1,304.1,313.2,1412,47.5,150,0,0,0,0,0
8504,2,304.1,313.2,1510,46.9,152,0,0,0,0,0
8505,2,304.1,313.2,1410,42.4,155,0,0,0,0,0
8506,2,304.1,313.3,1680,29.3,158,0,0,0,0,0
508,0,304.0,313.2,1271,68.6,161,0,0,1,0,0
509,0,304.0,313.1,1472,45.5,166,0,0,0,0,0
510,0,304.0,313.0,1701,30.4,171,0,0,0,0,0
4039,1,303.9,313.0,1480,39.9,176,0,0,0,0,0
4040,1,303.9,313.0,1433,48.4,178,0,0,0,0,0
4041,1,303.8,312.9,1514,34.3,180,0,0,0,0,0
4042,1,303.8,312.9,1619,35.7,182,0,0,0,0,0
511,0,303.8,312.9,1378,45.6,184,0,0,0,0,0
8507,2,303.9,312.9,1430,53.5,189,0,0,0,0,0
4043,1,303.8,312.9,1367,49.9,192,0,0,0,0,0
4044,1,303.9,312.9,1526,42.5,194,0,0,0,0,0
4045,1,303.9,312.8,1419,47.9,196,0,0,0,0,0
4046,1,304.0,312.8,1542,42.7,198,0,0,0,0,0
4047,1,304.0,312.9,1363,62.5,200,0,0,0,1,0
4048,1,304.0,312.9,1313,53.9,202,0,0,0,0,0
512,0,304.0,312.9,1495,46.6,0,0,0,0,0,0
4049,1,304.0,313.0,1407,42.1,5,0,0,0,0,0
4050,1,304.1,313.0,1566,37.2,7,0,0,0,0,0
4051,1,304.1,313.1,1550,30.9,9,0,0,0,0,0
8508,2,304.2,313.2,1396,50.5,11,0,0,0,0,0
8509,2,304.3,313.3,1540,39.0,14,0,0,0,0,0
8510,2,304.2,313.2,1380,48.7,17,0,0,0,0,0
8511,2,304.2,313.1,1608,31.1,20,0,0,0,0,0
513,0,304.2,313.0,1442,40.9,23,0,0,0,0,0
4052,1,304.1,313.0,1408,45.3,28,0,0,0,0,0
8512,2,304.0,313.0,1454,46.8,30,0,0,0,0,0
4053,1,304.1,313.1,1666,34.6,33,0,0,0,0,0
4054,1,304.1,313.2,1366,46.6,35,0,0,0,0,0
4055,1,304.2,313.2,1464,44.9,37,0,0,0,0,0
4056,1,304.3,313.3,1775,24.9,39,0,0,0,0,0
8513,2,304.3,313.4,1482,43.8,41,0,0,0,0,0
8514,2,304.2,313.4,1411,54.8,44,0,0,0,0,0
4057,1,304.2,313.3,1410,51.6,47,0,0,0,0,0
8515,2,304.1,313.3,1494,39.0,49,0,0,0,0,0
514,0,304.1,313.2,1590,43.4,52,0,0,0,0,0
4058,1,304.1,313.1,1327,54.1,57,0,0,0,0,0
4059,1,304.1,313.1,1969,20.8,59,0,0,0,0,0
8516,2,304.0,313.0,1377,56.0,61,0,0,0,0,0
4060,1,304.0,313.0,1541,45.9,64,0,0,0,0,0
8517,2,304.0,313.0,1685,28.2,66,0,0,0,0,0
4061,1,304.0,313.1,1465,41.0,69,0,0,0,0,0
8518,2,303.9,313.1,1483,47.2,71,0,0,0,0,0
8519,2,303.9,313.2,1570,40.7,74,0,0,0,0,0
4062,1,303.9,313.2,1345,48.2,77,0,0,0,0,0
8520,2,303.9,313.2,1608,40.6,79,0,0,0,0,0
8521,2,304.0,313.3,1415,52.8,82,0,0,0,0,0
8522,2,304.1,313.5,1470,45.8,85,0,0,0,0,0
8523,2,304.1,313.5,1428,39.9,88,0,0,0,0,0
515,0,304.2,313.5,1627,32.2,91,0,0,0,0,0
4063,1,304.2,313.4,1457,49.4,96,0,0,0,0,0
4064,1,304.2,313.4,1475,40.2,98,0,0,0,0,0
4065,1,304.2,313.5,1438,50.1,100,0,0,0,0,0
8524,2,304.2,313.5,1437,47.2,102,0,0,0,0,0
8525,2,304.1,313.4,1518,42.4,105,0,0,0,0,0
8526,2,304.1,313.5,1587,33.6,108,0,0,0,0,0
4066,1,304.1,313.4,1399,43.7,111,0,0,0,0,0
4067,1,304.1,313.5,1469,44.6,113,0,0,0,0,0
4068,1,304.1,313.4,1374,56.6,115,0,0,0,0,0
4069,1,304.0,313.3,1519,36.7,117,0,0,0,0,0
4070,1,303.9,313.2,1540,44.4,119,0,0,0,0,0
4071,1,303.9,313.3,1394,51.6,121,0,0,0,0,0
8527,2,304.0,313.4,1389,45.8,123,0,0,0,0,0
8528,2,304.0,313.5,1732,26.2,126,0,0,0,0,0
4072,1,304.1,313.6,1556,37.4,129,0,0,0,0,0
8529,2,304.1,313.6,1441,43.7,131,0,0,0,0,0
4073,1,304.1,313.6,1382,46.7,134,0,0,0,0,0
8530,2,304.2,313.8,1481,44.9,136,0,0,0,0,0
8531,2,304.2,313.7,2113,18.4,139,0,0,0,0,0
4074,1,304.2,313.8,1401,53.9,142,0,0,0,0,0
4075,1,304.1,313.6,1611,31.4,144,0,0,0,0,0
8532,2,304.2,313.6,1512,33.4,146,0,0,0,0,0
4076,1,304.2,313.6,1411,46.0,149,0,0,0,0,0
8533,2,304.2,313.6,1424,43.7,151,0,0,0,0,0
4077,1,304.2,313.6,1469,40.0,154,0,0,0,0,0
516,0,304.2,313.5,1684,29.8,156,0,0,0,0,0
8534,2,304.2,313.5,1532,41.3,161,0,0,0,0,0
8535,2,304.2,313.5,1557,37.3,164,0,0,0,0,0
8536,2,304.3,313.5,1416,48.1,167,0,0,0,0,0
4078,1,304.3,313.5,1802,25.4,170,0,0,0,0,0
8537,2,304.3,313.5,2245,15.1,172,0,0,0,0,0
4079,1,304.2,313.4,1434,42.5,175,0,0,0,0,0
8538,2,304.1,313.3,1725,28.3,177,0,0,0,0,0
4080,1,304.2,313.3,1668,35.7,180,0,0,0,0,0
4081,1,304.1,313.3,1452,43.9,182,0,0,0,0,0
4082,1,304.1,313.3,1415,50.0,184,0,0,0,0,0
4083,1,304.1,313.2,1824,25.8,186,0,0,0,0,0
4084,1,304.1,313.3,1438,45.5,188,0,0,0,0,0
4085,1,304.1,313.3,1883,24.5,190,0,0,0,0,0
4086,1,304.2,313.4,1735,28.9,192,0,0,0,0,0
4087,1,304.3,313.5,1464,36.7,194,0,0,0,0,0
8539,2,304.3,313.6,1489,40.3,196,0,0,0,0,0
8540,2,304.4,313.6,1510,38.9,199,0,0,0,0,0
8541,2,304.3,313.6,1585,32.1,202,0,0,0,0,0
4088,1,304.4,313.7,1509,35.0,205,1,0,0,0,0
4089,1,304.4,313.6,1568,39.1,0,0,0,0,0,0
8542,2,304.3,313.5,1525,42.0,2,0,0,0,0,0
4090,1,304.4,313.7,1607,33.5,5,0,0,0,0,0
4091,1,304.5,313.7,1670,32.9,7,0,0,0,0,0
4092,1,304.4,313.6,1585,38.9,9,0,0,0,0,0
4093,1,304.4,313.6,1569,38.4,11,0,0,0,0,0
4094,1,304.4,313.6,1507,43.1,13,0,0,0,0,0
4095,1,304.3,313.5,1452,41.5,15,0,0,0,0,0
4096,1,304.3,313.5,1590,29.8,17,0,0,0,0,0
4097,1,304.3,313.6,1409,56.0,19,0,0,0,0,0
4098,1,304.3,313.5,2643,12.7,21,0,0,0,0,0
4099,1,304.2,313.4,1644,31.7,23,0,0,0,0,0
4100,1,304.2,313.4,1568,37.6,25,0,0,0,0,0
517,0,304.2,313.3,1625,37.3,27,0,0,0,0,0
4101,1,304.2,313.4,1482,41.4,32,0,0,0,0,0
518,0,304.1,313.3,1397,49.6,34,0,0,0,0,0
4102,1,304.1,313.3,1459,50.3,39,0,0,0,0,0
4103,1,304.2,313.4,1490,44.0,41,0,0,0,0,0
4104,1,304.1,313.2,1434,50.1,43,0,0,0,0,0
8543,2,304.1,313.2,2028,18.9,45,0,0,0,0,0
4105,1,304.2,313.3,1464,45.9,48,0,0,0,0,0
8544,2,304.2,313.4,1713,23.5,50,0,0,0,0,0
8545,2,304.3,313.4,1624,32.1,53,0,0,0,0,0
4106,1,304.2,313.4,1421,43.4,56,0,0,0,0,0
519,0,304.2,313.5,1546,41.4,58,0,0,0,0,0
4107,1,304.2,313.4,1639,32.7,63,0,0,0,0,0
520,0,304.1,313.4,1696,29.6,65,0,0,0,0,0
4108,1,304.1,313.3,1470,39.9,70,0,0,0,0,0
8546,2,304.1,313.3,1480,38.4,72,0,0,0,0,0
8547,2,304.2,313.4,1329,54.5,75,0,0,0,0,0
4109,1,304.2,313.4,1740,28.2,78,0,0,0,0,0
8548,2,304.2,313.5,1739,28.1,80,0,0,0,0,0
8549,2,304.2,313.5,1390,47.8,83,0,0,0,0,0
4110,1,304.2,313.4,1740,23.7,86,0,0,0,0,0
8550,2,304.0,313.3,1844,27.1,88,0,0,0,0,0
521,0,304.0,313.1,1388,53.2,91,0,0,0,0,0
522,0,304.0,313.2,1517,43.1,96,0,0,0,0,0
8551,2,304.0,313.1,1450,42.8,101,0,0,0,0,0
4111,1,304.0,313.2,1584,38.7,104,0,0,0,0,0
4112,1,304.0,313.1,1720,28.7,106,0,0,0,0,0
4113,1,303.9,313.1,1586,31.9,108,0,0,0,0,0
8552,2,303.9,313.0,1901,22.5,110,0,0,0,0,0
4114,1,304.0,313.0,1397,42.4,113,0,0,0,0,0
4115,1,304.0,313.0,2012,21.1,115,0,0,0,0,0
4116,1,304.0,313.0,2354,15.0,117,0,0,0,0,0
4117,1,304.0,313.1,1648,35.7,119,0,0,0,0,0
4118,1,304.0,313.2,1632,30.6,121,0,0,0,0,0
8553,2,304.1,313.2,1427,46.9,123,0,0,0,0,0
4119,1,304.1,313.2,1452,48.0,126,0,0,0,0,0
4120,1,304.0,313.2,1416,46.0,128,0,0,0,0,0
4121,1,303.9,313.1,1310,62.9,130,0,0,0,0,0
523,0,304.0,313.1,1408,39.8,132,0,0,0,0,0
8554,2,303.9,313.1,1668,34.4,137,0,0,0,0,0
4122,1,303.9,313.0,1551,36.8,140,0,0,0,0,0
524,0,303.9,313.0,1517,36.0,142,0,0,0,0,0
525,0,303.8,312.9,1570,35.8,147,0,0,0,0,0
4123,1,303.8,312.8,1428,53.3,152,0,0,0,0,0
4124,1,303.8,312.8,1503,40.0,154,0,0,0,0,0
4125,1,303.8,312.8,1416,58.7,156,0,0,0,0,0
8555,2,303.7,312.7,1396,47.3,158,0,0,0,0,0
4126,1,303.7,312.7,1335,51.1,161,0,0,0,0,0
8556,2,303.7,312.6,1671,30.5,163,0,0,0,0,0
4127,1,303.7,312.7,1989,22.4,166,0,0,0,0,0
4128,1,303.7,312.7,1468,43.3,168,0,0,0,0,0
526,0,303.7,312.6,1711,27.6,170,0,0,0,0,0
8557,2,303.8,312.7,1488,41.3,175,0,0,0,0,0
4129,1,303.8,312.7,1664,29.3,178,0,0,0,0,0
8558,2,303.8,312.7,1507,38.5,180,0,0,0,0,0
4130,1,303.7,312.6,1466,42.5,183,0,0,0,0,0
4131,1,303.7,312.5,1433,53.6,185,0,0,0,0,0
4132,1,303.7,312.5,1397,45.7,187,0,0,0,0,0
8559,2,303.7,312.6,1429,43.3,189,0,0,0,0,0
4133,1,303.7,312.7,1572,37.2,192,0,0,0,0,0
8560,2,303.7,312.7,1532,42.7,194,0,0,0,0,0
8561,2,303.7,312.7,1316,51.8,197,0,0,0,0,0
8562,2,303.8,312.8,1420,47.9,200,0,0,0,0,0
4134,1,303.8,312.9,1589,37.2,203,0,0,0,0,0
4135,1,303.8,313.0,1365,59.9,205,0,0,0,1,0
4136,1,303.8,313.0,1633,32.9,207,0,0,0,0,0
4137,1,303.9,313.0,1626,31.4,209,0,0,0,0,0
4138,1,303.9,313.1,1665,29.6,0,0,0,0,0,0
8563,2,303.9,313.2,1350,47.2,2,0,0,0,0,0
4139,1,303.9,313.2,1590,31.9,5,0,0,0,0,0
8564,2,304.0,313.2,1437,53.9,7,0,0,0,0,0
4140,1,303.9,313.0,1403,48.3,10,0,0,0,0,0
4141,1,303.9,313.1,1440,41.1,12,0,0,0,0,0
8565,2,303.9,313.1,1343,61.4,14,0,0,0,0,0
527,0,303.9,313.1,1790,26.7,17,0,0,0,0,0
8566,2,303.8,313.1,2117,18.6,22,0,0,0,0,0
4142,1,303.8,313.1,1458,42.2,25,0,0,0,0,0
4143,1,303.6,312.9,1381,57.8,27,0,0,0,0,0
4144,1,303.6,312.9,1450,45.3,29,0,0,0,0,0
4145,1,303.7,312.9,1461,50.1,31,0,0,0,0,0
8567,2,303.7,312.9,1511,41.0,33,0,0,0,0,0
4146,1,303.8,313.1,1394,45.4,36,0,0,0,0,0
4147,1,303.8,313.0,1499,42.3,38,0,0,0,0,0
4148,1,303.7,313.0,1457,44.1,40,0,0,0,0,0
4149,1,303.7,313.0,1753,29.0,42,0,0,0,0,0
4150,1,303.7,313.0,1694,28.0,44,0,0,0,0,0
4151,1,303.7,313.1,1683,28.4,46,0,0,0,0,0
4152,1,303.7,313.1,1496,47.4,48,0,0,0,0,0
4153,1,303.7,313.1,1721,34.8,50,0,0,0,0,0
4154,1,303.6,313.0,1593,31.6,52,0,0,0,0,0
4155,1,303.6,313.0,1575,38.3,54,0,0,0,0,0
4156,1,303.5,313.0,1465,41.0,56,0,0,0,0,0
4157,1,303.6,313.1,1405,38.3,58,0,0,0,0,0
8568,2,303.5,313.0,1902,21.6,60,0,0,0,0,0
8569,2,303.4,312.9,1422,39.9,63,0,0,0,0,0
4158,1,303.5,312.9,1332,52.9,66,0,0,0,0,0
8570,2,303.4,312.9,1307,54.3,68,0,0,0,0,0
4159,1,303.5,313.0,1322,59.5,71,0,0,0,0,0
4160,1,303.5,313.0,1547,40.3,73,0,0,0,0,0
4161,1,303.5,313.1,1897,23.6,75,0,0,0,0,0
8571,2,303.5,313.0,1403,51.9,77,0,0,0,0,0
4162,1,303.5,313.0,1393,51.6,80,0,0,0,0,0
4163,1,303.5,313.0,1482,38.5,82,0,0,0,0,0
8572,2,303.5,312.9,1572,44.7,84,0,0,0,0,0
4164,1,303.5,312.9,1544,36.9,87,0,0,0,0,0
8573,2,303.5,313.0,1492,46.1,89,0,0,0,0,0
4165,1,303.4,312.8,1513,35.8,92,0,0,0,0,0
4166,1,303.4,312.8,1449,43.9,94,0,0,0,0,0
4167,1,303.5,312.8,1877,22.3,96,0,0,0,0,0
4168,1,303.4,312.8,1376,53.4,98,0,0,0,0,0
8574,2,303.5,312.9,1883,23.3,100,0,0,0,0,0
8575,2,303.4,312.8,1518,38.7,103,0,0,0,0,0
8576,2,303.5,312.9,1438,42.8,106,0,0,0,0,0
4169,1,303.4,312.9,1389,54.1,109,0,0,0,0,0
4170,1,303.5,312.9,1504,44.8,111,0,0,0,0,0
4171,1,303.5,312.9,1275,64.4,113,0,0,0,0,0
4172,1,303.6,313.0,1534,39.7,115,0,0,0,0,0
8577,2,303.6,313.0,1396,38.2,117,0,0,0,0,0
4173,1,303.6,313.1,1395,44.1,120,0,0,0,0,0
4174,1,303.6,313.0,1617,30.9,122,0,0,0,0,0
4175,1,303.7,313.1,1423,41.2,124,0,0,0,0,0
4176,1,303.5,313.0,1606,34.0,126,0,0,0,0,0
4177,1,303.5,312.9,1501,44.0,128,0,0,0,0,0
8578,2,303.5,312.9,1618,30.4,130,0,0,0,0,0
4178,1,303.6,313.0,1522,35.8,133,0,0,0,0,0
4179,1,303.6,312.9,1480,41.4,135,0,0,0,0,0
8579,2,303.7,313.0,1469,39.9,137,0,0,0,0,0
528,0,303.8,313.2,1381,52.4,140,0,0,0,0,0
4180,1,303.8,313.2,1525,41.9,145,0,0,0,0,0
8580,2,303.8,313.2,1732,29.6,147,0,0,0,0,0
4181,1,303.8,313.1,1523,39.8,150,0,0,0,0,0
4182,1,303.8,313.1,1422,42.4,152,0,0,0,0,0
529,0,303.8,313.2,1506,46.9,154,0,0,0,0,0
4183,1,303.8,313.2,1531,39.4,159,0,0,0,0,0
8581,2,303.9,313.3,1507,34.3,161,0,0,0,0,0
4184,1,303.9,313.3,1526,40.7,164,0,0,0,0,0
4185,1,303.8,313.3,1406,52.1,166,0,0,0,0,0
8582,2,303.9,313.3,1567,35.0,168,0,0,0,0,0
8583,2,303.9,313.4,1464,49.1,171,0,0,0,0,0
4186,1,303.9,313.4,1442,48.5,174,0,0,0,0,0
4187,1,303.8,313.2,1336,47.8,176,0,0,0,0,0
